,0
1366,186.12721390013508
1367,146.91128304833705
1368,215.58478858672444
1369,213.5668945367698
1370,169.66107491798667
1371,242.10121617767635
1372,165.27369017445753
1373,160.5392142401607
1374,201.17632564821793
1375,209.49039750754972
1376,177.50814266193333
1377,167.9151812637596
1378,178.75198911886207
1379,148.54059623653293
1380,141.7967904026588
1381,162.01296982254036
1382,145.89726446368286
1383,163.64404480219198
1384,158.26670000564
1385,156.6492737270316
1386,151.6421687715183
1387,163.1719969614581
1388,170.07073816294397
1389,191.9395159936615
1390,153.7469801231422
1391,161.7316803523343
1392,182.50987559789033
1393,161.34179608014432
1394,182.50706175858454
1395,176.13313927418397
1396,168.12179739414086
1397,189.2922835970856
1398,149.2284146694927
1399,159.15021147054236
1400,157.69766940327327
1401,162.79554000577482
1402,169.66441598647478
1403,177.57703807574399
1404,153.36478665644054
1405,149.3314409822349
1406,145.68373648501893
1407,235.4149290077846
1408,155.8782781878382
1409,160.31845491523777
1410,164.65703935289827
1411,208.99905325478775
1412,152.894386261263
1413,185.08883130419514
1414,175.98041189840134
1415,141.1352696515404
1416,155.20152069455503
1417,198.573130591021
1418,206.11029589985145
1419,167.0976593164244
1420,159.10054731498974
1421,179.58307300708
1422,191.30603317733264
1423,181.48342184618426
1424,183.43622894934256
1425,233.49925158096792
1426,178.98366022834063
1427,154.17431044517593
1428,143.7442247174382
1429,153.85276811888815
1430,147.62135351684753
1431,148.49543968587528
1432,180.50623421514598
1433,198.7950085656877
1434,150.20926633356453
1435,159.09505136044606
1436,209.93999659011914
1437,187.58404260948112
1438,147.98126976866877
1439,226.7511740917572
1440,155.7600005552614
1441,170.13924614139782
1442,161.76309554883758
1443,170.96622676717107
1444,173.02329865941726
1445,210.36931640593775
1446,140.1438159359853
1447,152.53754780011982
1448,186.5390931822457
1449,143.9824780465798
1450,145.1073974922096
1451,170.51659466789005
1452,179.3587272851077
1453,190.58087014085075
1454,156.38120680802837
1455,156.29912854011891
1456,189.04700068120107
1457,180.4281065136396
1458,184.8289367527458
1459,166.77689089043827
1460,175.29674785071742
1461,184.00396554617814
1462,145.95321822688618
1463,179.67790209907608
1464,144.28632679077694
1465,152.0184964694838
1466,206.2782618274091
1467,173.71329395220098
1468,155.6750674756528
1469,155.57956372663085
1470,170.6041316068666
1471,150.09889503043823
1472,142.6800774098831
1473,166.46994398171404
1474,148.7483138850472
1475,158.2796359629286
1476,152.1521048564232
1477,156.4284240905236
1478,181.07069900318464
1479,175.62028886499562
1480,169.40972985801497
1481,178.834013405211
1482,146.13627607863225
1483,165.54822827224152
1484,186.44166129376504
1485,231.51722063441946
1486,152.29274494319276
1487,152.29277846014008
1488,169.1624800926696
1489,157.4923027352879
1490,165.85453154266483
1491,159.36781734661488
1492,145.4734556198287
1493,157.56017665563186
1494,175.57155157163584
1495,187.66548326984753
1496,151.60635148263992
1497,225.22944491491478
1498,148.67451495469817
1499,152.91011551513645
1500,233.19469608558802
1501,190.78446298245768
1502,186.9156138045126
1503,161.34518231768428
1504,161.40205035441386
1505,180.33922330368804
1506,156.80921587775492
1507,148.75827721086364
1508,201.91955071626566
1509,174.5270304406921
1510,179.4291287274764
1511,155.14203159087424
1512,157.49650805267487
1513,152.44605256999264
1514,190.46539933734448
1515,191.00771599459827
1516,179.8474509056222
1517,157.3692203779335
1518,152.84098381012998
1519,150.26396292738926
1520,142.0058373843159
1521,180.38034466548004
1522,195.83724141167832
1523,182.6581097902922
1524,164.5674557396811
1525,185.6758357362414
1526,198.15696084645901
1527,147.07230425355073
1528,147.3633279932721
1529,202.0391305773125
1530,215.55825662557055
1531,151.8067385038108
1532,176.42245317638302
1533,193.07622460447854
1534,159.33748483546583
1535,161.92963745991173
1536,175.72696186039806
1537,147.12098039864063
1538,202.53431416843011
1539,165.12846229709882
1540,181.86675930119372
1541,154.28445877316713
1542,181.0231932494136
1543,156.08169071125812
1544,193.88371282961913
1545,186.57811267326616
1546,159.86981144534002
1547,149.75961990291
1548,155.4682907871944
1549,152.82317355179336
1550,172.90451913928104
1551,170.38249265918972
1552,250.6230347138495
1553,148.4523833680438
1554,163.98920625994919
1555,161.42048998499166
1556,195.32196764714845
1557,198.58655624393373
1558,208.5121727686673
1559,142.49149014215882
1560,220.79586231565943
1561,202.87566902334373
1562,212.96836363873334
1563,215.93038837484997
1564,199.79939283255615
1565,153.47044248868266
1566,181.92038508010543
1567,159.04199241308012
1568,229.3007362923127
1569,157.06432307108642
1570,156.48667215159438
1571,190.24237543915612
1572,154.71872157580324
1573,151.57839295783305
1574,146.61723480381812
1575,169.27289938865306
1576,148.3626615725993
1577,186.98866385553876
1578,164.00325068763664
1579,150.60256371645175
1580,184.49086505692608
1581,142.48175973191331
1582,147.8842393235393
1583,153.88409328962402
1584,170.19255504388255
1585,162.6335120847511
1586,179.82360248266016
1587,153.5152582716691
1588,172.4401577431193
1589,158.98942824189652
1590,171.71493995284618
1591,168.14779016233427
1592,151.13632500085765
1593,187.7472182629086
1594,144.40837676435174
1595,191.26329885931932
1596,174.3385998705839
1597,142.7062008644308
1598,157.24975465380464
1599,167.1543774078789
1600,167.13085255406398
1601,188.12089481884675
1602,239.3431392243831
1603,149.00720385984306
1604,146.85590086245037
1605,175.85367778235937
1606,152.0960643039034
1607,185.42874356965856
1608,213.42955121471658
1609,141.59308498186167
1610,146.47824256699468
1611,161.1195504010551
1612,168.56193628470763
1613,152.0193960751766
1614,166.20411783519467
1615,191.30833365165378
1616,146.36449267807646
1617,149.2489815332767
1618,153.77959917741023
1619,165.91903293761257
1620,150.1680522481096
1621,144.47548711505516
1622,155.55924361375702
1623,152.40751734267764
1624,152.47257854277626
1625,148.9413112139891
1626,143.91325347743023
1627,250.4928448053789
1628,202.44671878012042
1629,143.27407757541616
1630,161.91481861029192
1631,146.6606654835721
1632,216.9161233744436
1633,171.98989457879594
1634,152.96824802905758
1635,149.61428174318948
1636,203.85692906557907
1637,168.57647578339083
1638,171.32323974747487
1639,152.76733766760606
1640,180.4945896922839
1641,154.53422221984835
1642,147.65806612085916
1643,158.60629895358437
1644,180.2887159538691
1645,169.48260693782672
1646,179.8101124816512
1647,231.28931012699408
1648,141.622470122895
1649,152.84497668026535
1650,203.41602642606148
1651,156.03378678514446
1652,141.3742617379117
1653,150.673820473725
1654,155.22098215194248
1655,158.4598496974229
1656,161.20373747462975
1657,148.87156064410476
1658,168.27689203376124
1659,163.74907568199214
1660,172.6049358650922
1661,157.15798755860288
1662,139.91751780352052
1663,140.2938223119579
1664,163.31168736467203
1665,162.70717206549884
1666,158.05434990145196
1667,192.5874790238567
1668,188.05461445301265
1669,153.92719258869954
1670,167.25726221519784
1671,159.06700445632535
1672,154.88285666293444
1673,158.4964033338307
1674,244.5164699632451
1675,162.22460487066564
1676,153.64110003690757
1677,147.20127308805667
1678,153.38294834327297
1679,217.21264743626955
1680,152.94450437275802
1681,166.8137026974978
1682,156.86746557471864
1683,154.58653361152315
1684,148.93790431722516
1685,201.043785021259
1686,167.2776514150966
1687,150.89074149121078
1688,179.0096440663549
1689,172.41693729148082
1690,157.70108986175867
1691,207.34567717321204
1692,220.59639828111554
1693,139.10356509660127
1694,167.34801536235574
1695,144.10761516784086
1696,161.05872380801995
1697,151.10752051862337
1698,216.2312559858076
1699,172.0436325991303
1700,181.3629296410118
1701,152.97975624955427
1702,163.74085244737236
1703,144.5241205128353
1704,158.6294259025237
1705,149.4665049341399
1706,163.86979357370058
1707,142.41585367537928
1708,147.78087754868085
1709,168.56882983001074
1710,231.82842346946046
1711,233.90789480497142
1712,166.06347203978908
1713,149.9225883258275
1714,179.76293899368525
1715,166.95236503786688
1716,154.16516731151407
1717,176.65775912474194
1718,148.90664584829904
1719,158.17401341613137
1720,144.3097697545749
1721,198.93505397468147
1722,221.43483257339602
1723,241.00142748038087
1724,158.15673810692113
1725,156.83679388111764
1726,165.99576029385977
1727,166.36330148716988
1728,182.00906459769138
1729,148.43307073080624
1730,157.80077317205445
1731,163.81706172597137
1732,187.36202062277192
1733,191.9204767631607
1734,168.8689489601046
1735,145.56469311527556
1736,167.4478581425676
1737,189.72481725620017
1738,175.77874843597183
1739,155.1798009637245
1740,161.6046227901036
1741,150.97561334463703
1742,204.1834069559357
1743,222.54276489782612
1744,191.49274998454783
1745,209.11808907173747
1746,176.81757048625454
1747,198.21160130157838
1748,155.58882505127562
1749,202.21242420691823
1750,195.43586864129253
1751,183.53303398670988
1752,144.77976031270444
1753,155.85695217637294
1754,163.35717028126902
1755,167.23206340667943
1756,193.39162866599415
1757,157.5595494735261
1758,181.72430362257438
1759,156.4038401875455
1760,187.71643795773804
1761,165.2036834261919
1762,160.54162047749625
1763,204.63857764188137
1764,151.92640424652186
1765,204.6661926177121
1766,181.42614994104292
1767,177.68311091268174
1768,208.05320688890038
1769,163.28746330168036
1770,157.07854336052748
1771,150.33439101338405
1772,177.49010665330596
1773,204.43591115065232
1774,186.55567936081323
1775,151.72076502824285
1776,182.97693978853053
1777,204.22654797196225
1778,209.2453227893416
1779,157.54450734284342
1780,157.38559650566646
1781,149.36197020902918
1782,167.19905222155163
1783,165.6757003889594
1784,148.22504691639492
1785,252.85932269369297
1786,161.32935592719988
1787,147.8316336937819
1788,164.32491838830816
1789,156.92151277279135
1790,226.18178768141138
1791,158.61333399746147
1792,209.17440602951635
1793,185.47097739283527
1794,178.35980947753976
1795,195.37182887936254
1796,158.59300085230254
1797,150.54055004147818
1798,158.4688921907679
1799,175.78708971530946
1800,176.66115997079248
1801,177.4169608096692
1802,156.12356765943613
1803,154.73248981485744
1804,202.67392638118204
1805,160.3725805036733
1806,159.8727075117319
1807,187.21738815306546
1808,189.0627624279594
1809,203.2514923463058
1810,152.07252876880366
1811,151.86513211884764
1812,153.86210391337733
1813,152.0162418790994
1814,141.10075042655012
1815,170.07505086994084
1816,166.47188724822186
1817,190.8719476542219
1818,147.15280640530142
1819,193.79796851295833
1820,205.4578578444903
1821,155.97154710449018
1822,165.15416840741895
1823,191.7791999298707
1824,170.01289437344934
1825,165.870599093409
1826,151.4143489232013
1827,168.62989630440396
1828,176.61614340065879
1829,196.25659417130086
1830,191.84495252983777
1831,167.69540003508132
1832,152.46587601720637
1833,195.81965823495733
1834,146.27942224258692
1835,144.8196484972435
1836,160.62355234956394
1837,140.74308378091467
1838,141.493596751651
1839,185.32515922188057
1840,199.48915277564376
1841,206.0889657585628
1842,169.76634470129915
1843,148.10640785427663
1844,153.29744159504682
1845,179.37742040900443
1846,179.20236821220323
1847,164.6011179209972
1848,166.86259312800186
1849,165.76502161333104
1850,147.73039590976762
1851,164.02380056679388
1852,149.69763040458804
1853,152.50901610322094
1854,144.60991320369203
1855,173.5031795970624
1856,148.24882133723963
1857,201.53325300166514
1858,150.08802140473446
1859,145.30291739728693
1860,214.89369347027215
1861,179.34588506301563
1862,175.84960512990543
1863,189.5396793344932
1864,206.64106574912702
1865,171.3141594603747
1866,193.6375114960931
1867,153.8538538725135
1868,245.08229280402202
1869,186.18605114717383
1870,180.3037607066942
1871,147.1037488800705
1872,153.41719216063098
1873,141.22574364720504
1874,144.42153259411546
1875,154.89474327913723
1876,160.30653607703815
1877,176.20110521015184
1878,164.9598210839937
1879,210.65322463449908
1880,147.9604582309765
1881,181.38885818363056
1882,147.2116655680749
1883,150.7928966916728
1884,155.64784840006928
1885,154.58845306801607
1886,161.21904152406987
1887,180.12723197194194
1888,147.2217701907799
1889,178.83162811594102
1890,196.03858346586847
1891,158.83273047561298
1892,181.57351583066702
1893,232.56769540517828
1894,190.63335315540957
1895,157.68463816653048
1896,171.27900338295413
1897,236.79577004365512
1898,145.78592702610578
1899,146.21334222005817
1900,153.68487173310336
1901,187.812130774698
1902,149.16649994326602
1903,175.60974879034774
1904,147.51211138635247
1905,172.79662086460274
1906,161.97685312229504
1907,160.61678225562136
1908,139.21079292050757
1909,147.0751042601077
1910,158.60639999473386
1911,156.66339931494335
1912,148.55688172185143
1913,175.24348864230694
1914,147.81891160341473
1915,179.79359152200584
1916,151.57929407221425
1917,172.2406977666455
1918,167.832183217333
1919,169.07606943304035
1920,181.86702033294173
1921,175.29838947539446
1922,196.54785464968597
1923,192.37896598555056
1924,149.99160700539463
1925,153.93196766064165
1926,153.33754396413752
1927,195.9128160655914
1928,151.7852415470945
1929,206.91760234013648
1930,170.38709769663677
1931,148.8779052799148
1932,147.99399762810336
1933,167.53650694310758
1934,155.3048500414514
1935,149.2839661163238
1936,174.07052451663188
1937,156.0059566300338
1938,176.54785162621948
1939,206.75397454449558
1940,175.5916798883328
1941,153.48321741404467
1942,153.6202412848023
1943,153.69638090002994
1944,168.6857029738779
1945,151.2577424727519
1946,226.20171737791304
1947,170.57555629322147
1948,182.74649746983096
1949,170.02526723702505
1950,208.41820763717058
1951,153.98972128772132
1952,207.50292456042473
1953,157.33053972330904
1954,152.18261072191052
1955,150.2538680934579
1956,177.03923869526838
1957,145.98630249344228
1958,165.20303899603024
1959,155.38040151003622
1960,153.358405247713
1961,151.3803389789797
1962,154.4212821052575
1963,198.5666079987271
1964,139.79808920539784
1965,181.11435975949084
1966,148.55849066821588
1967,146.42010473705378
1968,156.53732021064374
1969,165.49089052246774
1970,156.29252926809014
1971,168.02284548111405
1972,150.48221018605645
1973,164.66565626938686
1974,189.2521913217873
1975,151.02139456364233
1976,164.90928243207622
1977,156.5666600138935
1978,188.75811067140143
1979,161.00499047024837
1980,158.29250558361
1981,151.04405244727909
1982,186.6571558387809
1983,188.75332172559206
1984,215.1306959153834
1985,151.36275142463086
1986,159.88188068488208
1987,167.77140538733735
1988,164.43765215854359
1989,172.1789897848389
1990,163.81039861242294
1991,158.7385183170923
1992,189.7061086637339
1993,185.20847995186057
1994,180.69482215267243
1995,158.87505321905718
1996,197.69063317747973
1997,154.13184210277305
1998,214.34584709908455
1999,164.91603075594858
2000,182.8379203225065
2001,166.59142409952295
2002,152.2277147697519
2003,156.9110420003959
2004,176.02252215715578
2005,183.1037579109444
2006,158.89578867214956
2007,174.4570730191352
2008,188.78370906537185
2009,166.31414945772966
2010,186.50187045318222
2011,239.8296256520851
2012,152.88220374370565
2013,161.5102892628838
2014,150.707038386043
2015,183.112885618259
2016,156.3737406602497
2017,185.96213913492
2018,159.86024063372565
2019,143.02734088900368
2020,151.23280681608705
2021,194.47033860744506
2022,158.09112225101146
2023,153.57528261943133
2024,166.84174453800014
2025,182.30934854739365
2026,158.50104833061968
2027,156.58649415198835
2028,161.5876299324598
2029,184.61882364785654
2030,206.56315182304684
2031,153.15278906605508
2032,163.1260827954965
2033,185.2060967772321
2034,144.99505717139655
2035,193.2287828997259
2036,154.62521420525132
2037,175.57966294094643
2038,194.85871854794416
2039,173.68868017437438
2040,166.91354542983706
2041,188.40209110857515
2042,155.3521587529515
2043,184.4841855120953
2044,197.23091234792003
2045,174.59237178367965
2046,142.79184388969438
2047,139.68681549405864
2048,154.2079529278914
2049,152.37596570028464
2050,169.48795068895782
2051,177.22944277995197
2052,152.4779037045962
2053,224.9084048963613
2054,152.80888304221853
2055,139.85034209147602
2056,152.40601154146844
2057,142.44264098803612
2058,185.9306242087814
2059,181.3925909531396
2060,241.42798395348663
2061,166.6235535308484
2062,186.83624838049334
2063,170.5471970316022
2064,210.3005831453802
2065,155.80723174774926
2066,148.17282042639604
2067,185.70875386386746
2068,141.77129519128928
2069,168.36784211168245
2070,161.6478357980473
2071,145.8926653321126
2072,159.70716875200768
2073,160.98940898702878
2074,160.05264739341325
2075,141.62285911845785
2076,148.34743022334442
2077,165.01365610576647
2078,190.5799373958437
2079,145.83647848693116
2080,205.17629956914038
2081,158.13626256832808
2082,151.70017347311915
2083,145.77263847731518
2084,242.17763599803695
2085,184.89895387987423
2086,187.66437452435926
2087,201.64490225860987
2088,189.05881420847956
2089,167.24772906863882
2090,151.97887962059372
2091,148.1976988836765
2092,153.23220122835554
2093,178.42702004904254
2094,184.12822075693512
2095,152.5380784376321
2096,148.34416497296905
2097,164.31133038392215
2098,181.59441370836853
2099,162.71076185230692
2100,160.84402686684055
2101,151.66449173971145
2102,175.21166751307217
2103,182.0912776142489
2104,230.58918565074342
2105,213.7855977863249
2106,234.04626757057167
2107,183.01215945558852
2108,158.66887292937318
2109,161.27972326278433
2110,215.1715853598376
2111,183.05457354857504
2112,175.29154857444044
2113,143.68571755918833
2114,185.01611491234632
2115,187.58296869114199
2116,151.12721968365037
2117,164.06711883174287
2118,163.41338609007244
2119,141.49658647349116
2120,150.19084430186246
2121,232.82172127501838
2122,162.32632466065354
2123,228.76333441090944
2124,153.01260203849984
2125,167.9891302053976
2126,150.20011666604177
2127,145.71198641997313
2128,166.753584801116
2129,156.92300072262924
2130,140.46591590177698
2131,177.27177611025886
2132,160.38311513210445
2133,178.80927671771792
2134,217.5350260051217
2135,151.1780053847413
2136,165.0510730146974
2137,157.59228618798818
2138,180.0455260297593
2139,219.12516409907056
2140,176.52999360056552
2141,152.63447077459003
2142,196.61101291462663
2143,152.23993794853425
2144,174.80890252486086
2145,163.46552401016
2146,154.31337368124537
2147,158.11883737421107
2148,151.3332194774875
2149,144.68932746447575
2150,162.9666707710295
2151,153.75123267602785
2152,176.0594125662707
2153,161.82757692190933
2154,152.72193525517997
2155,223.62863480901854
2156,153.38403177224342
2157,170.8118656176649
2158,174.64288313502144
2159,145.76017054910636
2160,151.8341479408783
2161,201.88286296453316
2162,173.11931265490287
2163,173.93035758777876
2164,201.6448739893064
2165,204.2242146938922
2166,157.9181028787636
2167,147.90237355843325
2168,193.15515127900983
2169,161.66090195800618
2170,180.61316204657427
2171,159.73068255588169
2172,156.06698521104076
2173,187.22298024206248
2174,156.8830311715829
2175,201.10104826429398
2176,150.8995453057205
2177,188.88882927948765
2178,157.80554290636005
2179,154.97739744855417
2180,153.44138047291065
2181,177.6852484754963
2182,192.42423986175808
2183,175.36447526907364
2184,145.41880629645712
2185,154.8596638104046
2186,178.73105446383624
2187,243.95367384130918
2188,178.55920083424496
2189,171.17377155997238
2190,181.28742703066408
2191,154.61425044533527
2192,193.4730919944563
2193,153.88739900287368
2194,177.43315307326876
2195,157.90143307081655
2196,177.83737692571296
2197,153.73709846115156
2198,187.84399927527085
2199,147.18600887770228
2200,157.9624623551216
2201,153.01286587025797
2202,151.79682885330257
2203,156.19469641364444
2204,149.33322401538936
2205,150.39288143096016
2206,172.43299678885114
2207,156.54049054279488
2208,171.57648889075261
2209,146.98593070705573
2210,177.921602277406
2211,144.66045146385852
2212,190.90365331541193
2213,143.621245302911
2214,167.50500515555493
2215,198.80882742710313
2216,183.10160756172192
2217,170.33295064578738
2218,190.77252879508487
2219,154.13047850369674
2220,199.18524989511036
2221,173.57917525840813
2222,141.6046782314579
2223,148.21713506565908
2224,212.52211733418432
2225,192.39682491754505
2226,181.23185773611493
2227,159.0644612629135
2228,198.20382999505455
2229,161.01741131295728
2230,168.52269728952413
2231,155.0130990365631
2232,209.06329864194723
2233,157.46515166845603
2234,153.3373492605694
2235,152.02715435091986
2236,152.78968465882494
2237,149.39031865481175
2238,169.2491854983053
2239,170.262611834233
2240,160.98868548863632
2241,166.11762210337457
2242,152.08097415440344
2243,181.22276669685712
2244,194.72145670980944
2245,162.08136438928733
2246,160.5826972145709
2247,143.92065135461095
2248,140.94329637890544
2249,202.56010910088258
2250,176.4716014791006
2251,173.25767026141665
2252,195.3276492933562
2253,194.5633836118081
2254,150.47210777484182
2255,149.95425850525493
2256,145.7393586251278
2257,166.38221292929936
2258,159.27614922363298
2259,183.99523102856497
2260,188.32623059100393
2261,152.76234035527236
2262,176.63501300834534
2263,191.3923995208861
2264,151.97895971765868
2265,204.0115530821695
2266,197.39194779575365
2267,151.5765069716918
2268,207.52747340100632
2269,152.30836243476347
2270,156.1609511471801
2271,155.3184800771933
2272,201.87362749207458
2273,156.02583934470076
2274,188.16132774737738
2275,165.51917666523664
2276,150.01975869996758
2277,147.859441329657
2278,150.50605688672815
2279,145.05538196143007
2280,154.1042415901048
2281,155.21814407639292
2282,143.70652606005098
2283,164.23908248870902
2284,185.80612520066046
2285,162.68410023762118
2286,152.11386284022163
2287,152.631779377712
2288,162.75517984703265
2289,163.42970080855056
2290,149.12330952341145
2291,200.29009852423187
2292,146.79547551255715
2293,167.98775907504066
2294,162.78025017322804
2295,165.09146172262717
2296,159.4911522969879
2297,142.65859700704894
2298,156.07475067466413
2299,174.15413209869115
2300,160.3261438705822
2301,151.64050268462591
2302,165.4040784452967
2303,206.11702870252168
2304,149.21129013356634
2305,182.01001463487756
2306,150.04731009009814
2307,162.74445341841297
2308,167.1133712758697
2309,179.68089308386445
2310,213.86931342812733
2311,170.0414202010216
2312,193.1385293912724
2313,155.79444013198983
2314,146.21096469463396
2315,144.91602002077667
2316,157.89271769542202
2317,170.10407904160218
2318,170.8940859046709
2319,163.75463966451795
2320,143.73506327922294
2321,172.79120583622046
2322,145.14639575550757
2323,195.1463556665986
2324,225.11970995191464
2325,154.9634823448028
2326,200.12814374815056
2327,153.0411005475268
2328,188.3438797718806
2329,140.74993260877375
2330,151.2571966468667
2331,157.70172281237018
2332,160.66695238505702
2333,158.667681274693
2334,153.00973537400657
2335,159.28856830218515
2336,183.03825117347213
2337,190.51318695348934
2338,140.46957300341717
2339,150.07905947511338
2340,163.18075857991766
2341,233.33822885176937
2342,161.85352188103113
2343,198.8083827069108
2344,200.9278521149337
2345,183.45898593871016
2346,139.58610060004833
2347,173.33219976621328
2348,157.41024670503967
2349,191.93574440155183
2350,194.80938827718953
2351,239.44491189123963
2352,141.7813974207702
2353,159.472016582721
2354,153.61985917534386
2355,171.60213192732016
2356,147.12250473244157
2357,154.68655577671635
2358,174.74102920736615
2359,187.21750591414894
2360,194.00754553759117
2361,238.2333426923612
2362,147.51690812638552
2363,153.56524328225515
2364,224.3499680707025
2365,162.01074777586894
2366,159.355093748657
2367,203.26729020979428
2368,165.02198026816595
2369,207.88399482042266
2370,155.57843068068954
2371,150.21637934787648
2372,176.5013821310634
2373,141.4301778235556
2374,161.17988838914934
2375,158.51506201610175
2376,154.28380590414898
2377,186.35934284866363
2378,218.1921637192322
2379,182.9185336729162
2380,157.1681287814529
2381,168.34140203313035
2382,152.93442644451466
2383,187.4723449466776
2384,226.50707550602237
2385,160.9329659392219
2386,156.3110837275066
2387,186.270538783025
2388,152.2247780592841
2389,194.35903207572824
2390,221.50635079753832
2391,168.3838355960681
2392,147.08756185679687
2393,180.89216186106106
2394,161.12460722169345
2395,160.6450325791511
2396,154.01156773265618
2397,161.51899157703303
2398,145.63561958689422
2399,155.58718920739815
2400,185.52475710229768
2401,158.56885154798027
2402,153.0398021811853
2403,144.4890250464115
2404,168.8450976950157
2405,152.50184195772945
2406,182.34309655071254
2407,204.15890165244906
2408,194.37039877623437
2409,190.7774018126869
2410,158.66534424510039
2411,152.7643610873943
2412,210.21544105517955
2413,159.3034465897605
2414,170.3117287119455
2415,193.22319470653073
2416,156.0423412245033
2417,177.26172006698107
2418,148.24609437257192
2419,151.5866339501538
2420,176.9102634308027
2421,173.10745210506118
2422,153.1716308784011
2423,177.04390400362087
2424,165.44966880115174
2425,193.86464010049815
2426,202.72480387600947
2427,176.19512583815577
2428,181.31899619393687
2429,182.1915887375406
2430,199.80982580147625
2431,199.1255080328212
2432,200.92402702651464
2433,149.89060133945983
2434,150.85122198288357
2435,218.06156099800228
2436,158.30014202335198
2437,173.02507922765832
2438,152.1201310836822
2439,166.85445772940798
2440,198.49496175782562
2441,151.08095942628688
2442,155.17444503965692
2443,173.91868248609262
2444,145.18446756724336
2445,183.19662160195722
2446,167.80151786457688
2447,152.09584947464967
2448,166.74857042683638
2449,161.6489708305331
2450,186.1039768283107
2451,157.97654944457778
2452,159.78969411036573
2453,172.07619298052046
2454,153.42965790929549
2455,198.01559720361655
2456,147.94512168650326
2457,182.3712712668528
2458,173.88334671993994
2459,241.88063943061704
2460,201.75819477237565
2461,162.14764242740887
2462,195.3358673044015
2463,161.13561496837016
2464,143.09049157685806
2465,177.49304661385952
2466,148.46643510861327
2467,211.57755394818437
2468,164.8713043063578
2469,185.14338409485777
2470,182.60398578930153
2471,200.5681582223564
2472,141.64509077806974
2473,220.6335189469378
2474,180.09763862205654
2475,192.8851965435095
2476,162.30046255189717
2477,183.23305928515774
2478,159.90042026571487
2479,163.65317050523373
2480,170.37864410534553
2481,151.95415866606567
2482,159.19825744062132
2483,160.57013012228106
2484,213.6185115350266
2485,156.22803504461825
2486,185.94374527782153
2487,171.13537380438797
2488,164.06282874558735
2489,147.67897351344777
2490,152.836582580218
2491,143.00104129384405
2492,152.04559813980615
2493,161.99685005498225
2494,176.43774139577135
2495,212.33107605047618
2496,183.36480470513087
2497,171.30818910824578
2498,145.03757843030576
2499,149.42819827864048
2500,150.31659795221577
2501,176.30342443326103
2502,155.45652977121233
2503,150.1987797253871
2504,151.7644689259543
2505,179.16935013246635
2506,172.71374540848583
2507,156.31680690380838
2508,153.3868328098816
2509,245.81901056350597
2510,163.17332579129237
2511,188.58805231154258
2512,153.06705161626112
2513,152.42727936651474
2514,152.09836245832204
2515,153.5505498455605
2516,214.32732763123076
2517,148.7898814524784
2518,150.21406767377678
2519,171.52610695700693
2520,237.24983141545408
2521,156.64278679597362
2522,177.21393360650316
2523,181.31418437600158
2524,158.9338070870937
2525,161.28969455586036
2526,181.13839725326764
2527,161.98213427505877
2528,218.66033737316604
2529,215.40178191956457
2530,153.80982505944297
2531,148.08795957132594
2532,165.30815266390758
2533,188.74854000590247
2534,162.63337364280753
2535,144.6239683323146
2536,182.13224029581232
2537,141.32588930596316
2538,163.68064471999332
2539,160.85503291688218
2540,143.7040725836705
2541,143.162893962985
2542,155.2813752288816
2543,152.52787535370575
2544,160.32915455545935
2545,163.09315015478506
2546,172.915985184676
2547,161.2552139406234
2548,167.63703006428352
2549,183.83070077965866
2550,149.85861544982262
2551,150.01746986221772
2552,152.76723429134506
2553,156.25310878465902
2554,200.6924437424311
2555,177.73804342452667
2556,167.50199998021117
2557,145.50227489250926
2558,144.5176437390459
2559,189.74878496506636
2560,146.76277907785303
2561,176.30771895488257
2562,142.9836842139321
2563,204.86734830484633
2564,143.44433668784941
2565,156.19336222691734
2566,197.1205020678822
2567,188.697925358649
2568,151.50055695753198
2569,148.4726527780107
2570,168.02848522669845
2571,163.67575467231796
2572,148.54537454288078
2573,156.05028895630764
2574,174.4228485461439
2575,213.15240232638536
2576,160.49504598923505
2577,219.99612472413511
2578,165.22583896121628
2579,151.87340520083308
2580,152.57924153345672
2581,201.41686583742444
2582,166.9004786157441
2583,185.6793429626573
2584,212.1718472942176
2585,159.8933966208625
2586,146.74028592129832
2587,161.384185405365
2588,157.13045765660482
2589,155.56613137183146
2590,184.18941405895004
2591,157.3813523603381
2592,169.53051964615602
2593,175.51860268713077
2594,189.01619623510973
2595,174.53826261681485
2596,186.36035029454138
2597,158.14283670050094
2598,146.4498680385643
2599,204.97876813000235
2600,160.0912114471895
2601,168.63723954996587
2602,175.60217591302998
2603,155.99572709442072
2604,158.11235913848276
2605,225.68893068263336
2606,146.271619094855
2607,144.5026264311777
2608,204.66781014393632
2609,161.9290592828044
2610,142.98327313268473
2611,143.88059588613405
2612,164.07560601852902
2613,153.6876395885109
2614,195.0151544470956
2615,195.81657748867053
2616,166.40339337765784
2617,169.52353754250944
2618,184.12508752533046
2619,196.06276685329917
2620,210.11705611881675
2621,150.61785233991552
2622,175.01044450547585
2623,146.1534810735109
2624,184.25569276725122
2625,146.46175470882412
2626,174.05742991738046
2627,163.91745437565356
2628,150.38886269691307
2629,164.02868346600698
2630,145.77777846800788
2631,155.9840226842891
2632,212.77539607513222
2633,153.2509817932101
2634,194.31749716379494
2635,161.72543653834714
2636,196.1276772265037
2637,228.07304322955116
2638,203.73987887114723
2639,175.42233095103617
2640,169.71257712173488
