smoke_emiss,smoke_diam,sig_w,dry_dep_acc,sea_spray,a_ent_1_rp,bparam,kappa_oc,dms,anth_so2,autoconv_exp_nd,bc_ri,pcalc_index
0.838876390018656,0.761858150186405,0.0591648643808157,0.218014342264117,0.78928614386823,0.0641695980797522,0.588191210511528,0.697335889258344,0.548743422927024,0.758441952303595,0.714760227654673,0.528851682826644,29
0.791232473088894,0.316865975173035,0.443923181566325,0.80276276723016,0.797002964940232,0.796620399683403,0.137379445151116,0.447545525338501,0.37030935837538,0.554181451214633,0.0269572515545102,0.520871720705569,30
0.930614934184511,0.500428959081182,0.0791955327332923,0.841989069191429,0.610138816972418,0.495433041994693,0.894094446885477,0.519790700085772,0.0201612697021725,0.843134979257593,0.150756004089878,0.386671884470464,31
0.897719178346839,0.325300144904759,0.213400450806049,0.393865474883933,0.427268042421201,0.0891604826164742,0.113736774168986,0.424046418288102,0.929311990710751,0.276043222489534,0.192295324061221,0.906691169800858,32
0.0765272291513005,0.74597260444231,0.00476490909826347,0.565258901275229,0.445187964480525,0.835287395055639,0.533857409493066,0.209493472398026,0.463152648056469,0.411385854234686,0.0555959252174945,0.163998761289986,33
0.150953797408147,0.231685390435935,0.211947385187853,0.709205914742779,0.682159173083104,0.512067240018708,0.853752507467289,0.735038788053983,0.2819257678076,0.482424336553474,0.119864332518773,0.954192526948949,34
0.0266235284817716,0.939345007593511,0.241787287813019,0.00444297042946951,0.475600488586739,0.459972980098488,0.858659545019812,0.794814034731826,0.407796204986516,0.230367414761955,0.0873534374773348,0.446537577455941,35
0.362893163899813,0.315712983677319,0.226903008378929,0.832575111085316,0.375151882811527,0.0131456341575055,0.0891440588515258,0.0752038093128552,0.445168025768362,0.101168540626531,0.758064033155097,0.776810419134563,36
0.924034792697057,0.0147454818186816,0.50221326593733,0.504685201738418,0.451335774920881,0.294257885072147,0.121739856687297,0.621103464396826,0.228616514559447,0.440047405056733,0.410222593062402,0.216433936766892,37
0.704586494723723,0.64659741272723,0.535851059511134,0.232546546215114,0.695569084724411,0.823295283251597,0.86838068588792,0.478958267330503,0.991049797355663,0.401498703342319,0.00035598965090089,0.787956445070449,38
0.254635776193269,0.639045843755593,0.276391799296393,0.761233109086364,0.711980527226115,0.661777056121112,0.0353469091021297,0.967138497589622,0.9585243302184,0.273236751474906,0.374307620030595,0.318192917013463,39
0.383810640627053,0.294456267438363,0.200220780067541,0.918309966824017,0.775179668403386,0.0398355688511704,0.430741423706059,0.71029486846528,0.58114237205397,0.0989123611264707,0.746411341062048,0.243558173814866,40
0.805617146599495,0.875879214859257,0.714531454555408,0.0471357740267801,0.177872182684951,0.607300376698064,0.41596323105429,0.361865462341424,0.910772343523179,0.855238763714442,0.481451276821705,0.070260190111973,41
0.63511104126228,0.190004880637086,0.0647774409008861,0.27950386707671,0.870685675049511,0.117829155035239,0.700991936840971,0.438298432463004,0.238761781406356,0.612409346143249,0.60187075692035,0.688454135594657,42
0.828408050655465,0.290738647739636,0.163267489559384,0.477543935688057,0.203468307899311,0.734558712656144,0.316328238317511,0.820237530150917,0.0545697489326509,0.166273479809752,0.464195762751236,0.219299261782241,43
0.520914960020067,0.73216401291041,0.0179187920889958,0.117330166862424,0.905371490776694,0.130644510218796,0.696724499721313,0.485566635724778,0.51034453198857,0.448836014949484,0.922343044836695,0.13959564055549,44
0.0993987249928371,0.223306852714935,0.647351596923545,0.150383503781632,0.374672000410889,0.32698808516919,0.766526280386218,0.24101673263552,0.968763325068479,0.217923207394779,0.781693746622962,0.104106151110803,45
0.799462529015727,0.33763301227591,0.471386237062909,0.116532693310486,0.653796821529977,0.200002801484273,0.950173284474295,0.170695433284466,0.722979777665266,0.568688990557954,0.143298967782175,0.827457856625551,46
0.00764285258483143,0.0288547602617958,0.0120471595885288,0.0726634947039808,0.950287565909093,0.144089359539794,0.450727714435197,0.33211185108327,0.414851503452519,0.399448531592498,0.307728574611247,0.497820471339704,47
0.135985930570556,0.214308317469355,0.354004673561025,0.49874469563753,0.809484230133239,0.874195832223631,0.406460809265264,0.767087762765975,0.977640713522366,0.353764843209259,0.232150184458199,0.959896237535092,48
0.408408787691345,0.513938978599617,0.641911339023235,0.656204069293259,0.0377785096527077,0.730728290294064,0.985664450449016,0.928033647707586,0.137064760977713,0.667131599021377,0.706559823276863,0.232361540211908,49
0.0435153114667628,0.598802610738979,0.633556921183216,0.32588807605207,0.393754004126337,0.362733917244865,0.567957147862762,0.19273395157846,0.697308558557415,0.431427357968641,0.0759677980522004,0.898034891819892,50
0.237721110981268,0.631359129705622,0.340187020939916,0.361555456395339,0.934057036129525,0.318315567966783,0.815282024608071,0.631549424615999,0.1543634301847,0.0622176144698945,0.668970846159694,0.237062623155846,51
0.82403775882558,0.0650401291573265,0.375137529318983,0.301155712410885,0.149224237121719,0.35493030945072,0.201333142801498,0.678198081384956,0.726235812048738,0.872397866868414,0.727665904554306,0.56724805815223,52
0.293740261555649,0.541738868522225,0.69590644424245,0.623821999631279,0.294476993923308,0.773835129455741,0.0331923876947263,0.320023750985274,0.306209078532023,0.259485535042283,0.89764288480316,0.424239536281675,53
0.724037217401201,0.6698018269691,0.293773697586166,0.0793144039150017,0.234312467531223,0.6547215989364,0.0622423396154773,0.393401552014984,0.619261379658322,0.0690032614123387,0.0653981249507827,0.565263156604487,54
0.348334301125336,0.437038290764516,0.350349949526064,0.754077070588634,0.834484467826163,0.943117827596143,0.25216497068371,0.15005386088936,0.0772113129418964,0.184093091991963,0.815187781331285,0.291665652272059,55
0.969561699469341,0.83698103139371,0.457990348710199,0.263364712725161,0.140705903512814,0.704569758148864,0.594171193977429,0.687019249269118,0.780376654859477,0.969464459398296,0.0472664954082576,0.595129667812337,56
0.317701376747573,0.0936608500118988,0.628896707704178,0.747055915032979,0.223585703016336,0.337795243953588,0.884390421811259,0.788381975867863,0.551930758591819,0.25346463395205,0.405256911402103,0.343524374219123,57
0.165958786992511,0.686771119841918,0.424016132799795,0.670827252584665,0.304552764670613,0.0505178518302273,0.319879134595007,0.949868397162451,0.650639792178602,0.701244414461932,0.428486564198586,0.724569025288413,58
0.536378251101511,0.735618985867283,0.0734781393781304,0.345291261891058,0.750963370185733,0.937042095603344,0.801452726626302,0.765973397367634,0.804062819098666,0.123350321350154,0.555392855068203,0.844123947736807,59
0.376523665177713,0.789172525845546,0.191088466144477,0.168634535533298,0.0237625186273362,0.405266972683603,0.876796055189335,0.406092062200575,0.754103377610833,0.692356578961092,0.68693832748686,0.548306657952101,60
0.0153418887600613,0.565158774503895,0.448959160378824,0.722988314036047,0.31867566917014,0.68416835286965,0.0221797711312921,0.146388443699107,0.815629980790739,0.364184588420903,0.344160990742967,0.767506281038125,61
0.209532557066996,0.194487369114844,0.618955064618565,0.268519205850316,0.580131636559963,0.674444529385073,0.651937546350139,0.226910670782672,0.38966856621361,0.0111141822650097,0.597968787808592,0.179491706894866,62
0.182132263487438,0.932974279584596,0.428244403639639,0.435877195039454,0.0290364235154508,0.435391233958459,0.489255438498609,0.388655543624191,0.296601420532291,0.454400201753015,0.716832819612076,0.0187944248532101,63
0.278123771676716,0.98071350226334,0.167622694069745,0.785430060435707,0.473908592353109,0.07674314576628,0.797915080401192,0.27978651318117,0.64927491544513,0.93032049187071,0.339671002347798,0.654304276948096,64
0.417460699583171,0.866757554824774,0.400568468597802,0.810269287839765,0.512115814340844,0.00303451301685224,0.516821031448975,0.806462730459559,0.106342391221551,0.285111046995735,0.843835023621796,0.577465706334139,65
0.850153354421491,0.0680570764408912,0.0687145286324349,0.314305449647751,0.231658156934039,0.176400989282411,0.495102473294051,0.560058196771812,0.691515188475993,0.0532528486238637,0.655904946024142,0.375742727500619,66
0.934941839808986,0.699856394333377,0.0439661605382394,0.866624203204022,0.117696820294562,0.549986083559149,0.449556333043923,0.373112650126374,0.391829721160078,0.376538046441662,0.422256005175101,0.365018047778479,67
0.132084761148629,0.556846561818384,0.594586930289921,0.373660340798475,0.942716135074928,0.530430415561811,0.164506910130148,0.614862436649855,0.829118674688895,0.899474100927667,0.638329821149819,0.879541972302832,68
0.944866558680466,0.716839301071983,0.139855423897053,0.33587315089923,0.196785333199659,0.215815206310557,0.575586927356198,0.188538180763135,0.893766233769323,0.233647792223686,0.623203220913031,0.196569449338131,69
0.655280061673451,0.98653448507733,0.231164386083908,0.63004452024082,0.43623617705889,0.376189887678872,0.358856830895335,0.65521400871221,0.194717145689841,0.937693321278008,0.31349147731089,0.0592734413493114,70
0.695081680367002,0.282581516188414,0.0992359396451238,0.0208938957793483,0.259284313762328,0.388010749304279,0.231562408407141,0.90891024733816,0.523774453518369,0.64876414219422,0.968283411872108,0.764168722269824,71
0.113354681480754,0.90592672691176,0.687526952449909,0.933939360961085,0.385839883472848,0.282366514543537,0.56371231545927,0.670942934142658,0.211774203912743,0.652887207273549,0.115639856754569,0.855904789455235,72
0.269602670010257,0.489904151874362,0.0341869930383947,0.72863016340804,0.663623687382399,0.314312116244885,0.848813347609636,0.978525812072136,0.592143489513546,0.91953208578246,0.171255306296128,0.8691501527462,73
0.741934059280902,0.0189076062505289,0.720594583883543,0.769803491748947,0.325103037645264,0.709992567203396,0.511334814488267,0.542455642829494,0.887256925770392,0.661091553666241,0.792841319208189,0.472752529392407,74
0.582150442884692,0.365764018491609,0.173843179274858,0.775479303775743,0.857047210567786,0.957134428775559,0.660409379533182,0.202142623363761,0.836227032548049,0.903361671809883,0.187264175796493,0.271554993149281,75
0.682338244737669,0.465890656564928,0.0402003655746353,0.97354371882005,0.00338199293861788,0.645120135950856,0.339024888483497,0.868539128083891,0.489732944763576,0.859980980262238,0.560285327880411,0.707825992960716,76
0.222407057559273,0.992789379489841,0.391578137949391,0.410893854277674,0.41542521227384,0.964075996096168,0.619183058532265,0.825528017260755,0.626830798585434,0.418500176101224,0.929988179514961,0.932280282858604,77
0.368164663682304,0.66316664123636,0.486255656146077,0.387027636300384,0.562130836335321,0.560404749468823,0.905393414340991,0.299840574022771,0.420806421279364,0.98594409027913,0.910457376980533,0.988275704030336,78
0.779211999361481,0.452626695623621,0.271533630863114,0.463501846668078,0.0944884136416173,0.630075191277623,0.936351864722868,0.0197406366351061,0.740359431738034,0.196936044387985,0.580998180880366,0.602264609234407,79
0.814285608906842,0.499902102560736,0.586686900349785,0.406282755051507,0.727738175989362,0.0300319490779657,0.0965990935762718,0.178693926528407,0.36439893625599,0.154140635729224,0.880582518324566,0.822831060229025,80
0.229948585556122,0.624902481096797,0.396784650070141,0.190517431743986,0.604732086212607,0.291618624110318,0.00673816690105051,0.649273123326323,0.425312948708112,0.997113148771071,0.445851342044383,0.329278122191317,81
0.903736597720611,0.812205389735755,0.381441233465166,0.204122481072166,0.155212038318859,0.155320900422521,0.557095245619227,0.573970739562841,0.00449596271112871,0.0462226007929227,0.267175804051415,0.630773172141441,82
0.55013017631718,0.157502462703269,0.360383212786506,0.954967048199615,0.878240259542751,0.901749607953631,0.10099261579065,0.781462432787521,0.248206322213324,0.814426973227334,0.512258518250504,0.998055603545314,83
0.183851391736728,0.259163366038896,0.265085932208846,0.132066417799797,0.623449631167265,0.806224710630098,0.344366184996518,0.579867167272217,0.204309074792157,0.976616732091255,0.537515168559427,0.537085866142297,84
0.606616801403773,0.348890130607955,0.505235882116143,0.999606646155007,0.190053705859464,0.748210561003846,0.749647947117531,0.86483847212512,0.223986496209788,0.116269333121212,0.905036620493047,0.333457773947157,85
0.528061457339209,0.25195887053463,0.0900192121410686,0.684260591127289,0.570100509615925,0.135821306761742,0.77587589926358,0.13304043536967,0.0274035612334652,0.340062271058559,0.375420935824514,0.37353769846959,86
0.965917907699865,0.779809409397421,0.185861073033602,0.538651130431875,0.172191877397321,0.615750108422556,0.721129557143043,0.223201947273143,0.118118090180603,0.631441810115939,0.457781445840374,0.861983179388335,87
0.980495334307974,0.581667602426993,0.150163684062886,0.350096120778471,0.984015853652575,0.52092813802495,0.183322326646884,0.703727551538032,0.68059942513161,0.600990077944395,0.788071992626647,0.649160312692402,88
0.14573991864648,0.523894103895873,0.578875379233311,0.988975868040385,0.894546843657736,0.55273068594203,0.758291032372896,0.267996134224813,0.760214160227527,0.768639631482074,0.585938750539208,0.456656833043477,89
0.872786541143432,0.233596936308701,0.684026961662157,0.103802993078716,0.401142752843831,0.371690965859064,0.503803711462145,0.341912528969503,0.500867299378539,0.467010226112325,0.980218829476507,0.937345550884493,90
0.598013725345178,0.953269815303308,0.653051179825244,0.571836759571064,0.67110326156253,0.893137652454122,0.932388062454994,0.496367535437457,0.639865456639867,0.32780979279778,0.209494397174179,0.184386720098943,91
0.955099619857113,0.106107186229201,0.255103681640079,0.0511549986472043,0.245095050589104,0.780125444039004,0.966309819494685,0.410162214575879,0.742186604145293,0.63442796789847,0.548617943122129,0.919790434360038,92
0.335163049739397,0.852630954358028,0.10573804979777,0.908524825173663,0.287560573253237,0.0478321365391215,0.390436397131998,0.506121943949256,0.378308416394672,0.00547311253224809,0.567150542609549,0.88504407388779,93
0.663775892123037,0.383665936853504,0.287198642072635,0.960283006172782,0.52783256159164,0.427932555331305,0.611089445862065,0.856314942310564,0.946003710593019,0.464509750599973,0.125014045279628,0.277014126972063,94
0.45467322243688,0.770611012152707,0.138338404869886,0.473256600698611,0.708288099638109,0.487748445972102,0.687914620229276,0.0627892535024633,0.0489343866240233,0.806835878042815,0.163323014966833,0.79360321231458,95
0.0552261053021842,0.848973071511136,0.246220700620589,0.857278568604185,0.833233765078088,0.227114921536607,0.607768870690294,0.528358657161395,0.994930310188405,0.142862641630927,0.292105755918116,0.258083520905348,96
0.671209386957344,0.651296492411833,0.126683622921789,0.635764041011377,0.517754014383536,0.639965505050107,0.208364136443318,0.659072320186533,0.844759901737173,0.0357944713847246,0.222616849282834,0.982369225811757,97
0.880431002613234,0.425365684841139,0.32055805964593,0.701013861992396,0.844091367180226,0.585123974236194,0.277420149450579,0.750640687249446,0.0856030440734079,0.586610910261516,0.95381840771103,0.086852879843597,98
0.548879398853751,0.59043442500988,0.473392341434109,0.93155344373857,0.334622870897874,0.976335291630433,0.0701614467077894,0.264110672578681,0.590157133426207,0.0167354421631899,0.262419928167947,0.115836032093891,99
0.497508034923036,0.171609990731425,0.334072933698807,0.165162271742399,0.492310943693155,0.855466351801685,0.417266498802928,0.990132196408619,0.768158280484689,0.293762216084482,0.839527375988352,0.29763874921288,100
0.733391358629645,0.138849850724606,0.606584972299805,0.452519786914733,0.251464849667779,0.185520595261672,0.923003716182818,0.0940598043904174,0.0375968332809862,0.890063770811927,0.661564913384306,0.094711985035489,101
0.622981449885992,0.368410861936475,0.532877846969517,0.840314338162231,0.159173823089804,0.0668333669755763,0.395384925834756,0.603284286158547,0.094243959444187,0.171465014088123,0.947700703159596,0.00393571893218906,102
0.755386668480545,0.610515915959453,0.656335788436065,0.526285947081245,0.638293762970716,0.0230075791458754,0.771881686824296,0.512366307264892,0.873102493221328,0.345088818044557,0.632554363443827,0.587483756494476,103
0.726068704643209,0.806714530739312,0.674721840272347,0.611925860490495,0.272542015449532,0.813351332590294,0.825621326461744,0.718424132367363,0.187171175720869,0.616685194524083,0.0142829274525866,0.50789484406123,104
0.506679256425317,0.965562415008511,0.601859238440396,0.0918129062920343,0.740584065514849,0.505776824386946,0.243869447426792,0.356221697867537,0.328962178266374,0.312933815423942,0.0186348216491752,0.639517120446544,105
0.332881200358194,0.0349047910150451,0.155157367803269,0.135867296840297,0.343665852415143,0.568203642514224,0.299876862807044,0.242880235691943,0.479214477622493,0.503257245388037,0.768382128324204,0.803658672598734,106
0.626972003094852,0.113677610988573,0.248526839288234,0.295782586264734,0.540855579720422,0.576407801441383,0.171184776899948,0.162519643061872,0.920767141705922,0.592502020576891,0.807804801450887,0.0794232245204815,107
0.394907486132191,0.818754676453924,0.310116395486914,0.695726907526841,0.719236797560006,0.220819651673082,0.716630119318142,0.0400999032290808,0.491919819653655,0.836454952446123,0.396528397876925,0.0286809411093903,108
0.116694759965564,0.178193633382519,0.329609924632435,0.901055926901366,0.418736799887847,0.255658949416829,0.0504329360361836,0.596834238963978,0.172133309279646,0.383840196936702,0.828223272529431,0.739143320906442,109
0.8618589388226,0.675694569774593,0.617529537400344,0.427735639037564,0.817474780053211,0.849780422971041,0.149928154154137,0.376895262824837,0.0601690615760163,0.559469015081413,0.884495418117149,0.833933072490618,110
0.564295271227214,0.442758548768082,0.699565579766182,0.520950389717473,0.981639298476512,0.422014902388522,0.47438949137965,0.941244356048992,0.709187665108281,0.497638912438803,0.256097207625862,0.679619570904955,111
0.770220706237402,0.401911967430109,0.705896255544697,0.196897626509114,0.643371065793326,0.266901613636098,0.197778462993059,0.897746833297424,0.257640099327546,0.128481807082426,0.288747607493618,0.312537554335237,112
0.997137030245115,0.912068466622926,0.413441299387451,0.550971782644046,0.587417037121486,0.919214397496156,0.677888994440825,0.0569416891938696,0.609813364674725,0.303353677940322,0.320386952365516,0.698601835009564,113
0.689254658017308,0.968272426243251,0.543522788656198,0.871873170610828,0.062532101717079,0.861978097646109,0.130171430815244,0.917398555400238,0.142915487442709,0.520921161239191,0.364366903868116,0.755607601852777,114
0.439434666873422,0.304695351677947,0.132603296415993,0.248298356887729,0.93161851533805,0.695084982931924,0.464368205928864,0.88469381290876,0.60748905116925,0.716319259267766,0.35088519443525,0.0541973632042451,115
0.174651510210242,0.133266875592138,0.573106960353978,0.443883721575063,0.805715936348618,0.624305860882547,0.944030807650415,0.109899688886556,0.469977081939578,0.179832801729208,0.0725423240975942,0.508859174225169,116
0.988421575435981,0.267318130230221,0.115888860669326,0.317832854395965,0.13205230703655,0.9143983845599,0.647733735915972,0.83683706948262,0.127386441021614,0.683569225503985,0.490801979512131,0.171039823508666,117
0.307048137330761,0.0867451511342855,0.515651207087053,0.0252423876857695,0.591755961696617,0.992775012754525,0.272056936329075,0.533553647962011,0.115233225208552,0.484077932295622,0.521532915255132,0.623900954423395,118
0.312965672129455,0.862726344418479,0.432539135444853,0.584192885439067,0.0480020846065599,0.882683213264681,0.789485779901346,0.104792555714569,0.865583314876615,0.965814815331638,0.64546524437416,0.490122243571871,119
0.458762385451701,0.892542237900974,0.558986609925826,0.380035226202259,0.95845948580536,0.160174093282937,0.307570891214225,0.463486036219789,0.0124145236584203,0.374961789258911,0.959921899653273,0.943919944101557,120
