smoke_emiss,smoke_diam,sig_w,dry_dep_acc,sea_spray,a_ent_1_rp,bparam,kappa_oc,dms,anth_so2,autoconv_exp_nd,bc_ri,pcalc_index
1,110,1,1,1,0.23,-0.14,0.65,1,1,-1.79,0,0
0.294717092712574,282.882849230315,0.423625636176827,1.96111031925343,0.313477519090268,0.464355852289125,-0.142560479461487,0.595521237277426,0.695149129091831,0.730125275344231,-1.77098610874188,1,1
1.4975268569261,288.700938528287,0.756056165844202,0.199173124630632,0.293257909173555,0.446669793027453,-0.137167817526807,0.337449199976982,1.17273012422311,0.615075485675834,-1.25538897102233,2,2
0.973477807196588,100.875759146467,0.821957950812454,0.322806581686091,1.16736255281541,0.136731367594562,-0.149021852146795,0.25518661927199,1.4118031551719,1.38336372905892,-2.59175766700258,3,3
0.262568963509525,172.522911037726,0.946435528358755,8.947554553899,0.960907975386398,0.41963223626744,-0.130335906013769,0.351288395852316,0.620442847772367,1.24727211329825,-2.52855170174347,4,4
3.13057623174437,177.19766462408,1.12708934008299,1.24465184307077,2.73707232352925,0.184271383984014,-0.1353900291709,0.447948443456553,0.726391075384344,1.43862471626094,-1.1323105642184,5,5
0.425746897487485,238.9987576977,0.851101077954906,1.04254352353378,1.6679344505812,0.134922823095694,-0.145507541801276,0.221411265023344,1.45374202749728,1.28217651292838,-1.00324153644809,6,6
0.442688276736667,217.379698968667,0.597395413760096,0.149113681449598,2.08498391907568,0.145088089324534,-0.145227987921409,0.565372184143343,0.587781893629511,0.645704239634305,-2.93116146595761,7,7
0.85436096972338,202.300089099968,0.520026488740308,1.58248165572281,3.15158675916319,0.384400038461201,-0.130155427313837,0.535545661106007,0.713677656349387,0.752010421103529,-1.60969041437299,8,8
1.02821351160804,237.790518848284,0.64372343508061,0.296390252564099,0.903959121664026,0.0647194276656956,-0.13331365079099,0.646360099098238,2.61694033602199,1.19835124244889,-1.98753938280279,9,9
1.78898457413629,256.652904215152,0.96488674105145,7.72638476502171,1.42729080140687,0.396772523075342,-0.133512657750359,0.411711677674612,0.861533396093574,0.64792463236191,-1.52054332047701,10,10
0.674572833047911,90.9119317030418,0.909355540482017,2.29055494972638,2.94168844582372,0.383404729518108,-0.139435631861794,0.464837631476985,0.476058513681956,0.806970143398728,-2.05228343907899,11,11
0.301209466888477,163.70105660538,1.05020349657318,0.373690741004274,0.307211462621101,0.367858116830699,-0.139093713924366,0.486398129232402,2.03220313588107,0.979641495488739,-1.27768859040225,12,12
0.55545719075418,209.84320828371,1.19655169597982,0.133707933394424,2.12943557648996,0.251663814300671,-0.135310184530991,0.582458731994848,0.905231627883694,0.973118639597266,-1.47511863328206,13,13
0.315986182419218,247.977427233651,0.882535036448389,0.106448953325583,0.593068868258781,0.345267008255236,-0.136601240476632,0.631584126967064,1.86912483875956,1.18311067439237,-2.11979182768458,14,14
0.278714879123944,133.080910181976,0.615162797334293,1.62104610065499,0.542090313434634,0.246093432581052,-0.130589667965542,0.312675357197295,0.67516415087756,1.16125554293288,-1.63518586939511,15,15
1.22517954948651,188.131151799113,0.712293760677179,0.119920814364736,0.330400141112875,0.209892939313315,-0.146993485794597,0.260374295180955,0.49047485749825,0.721217193519016,-2.33873671508239,16,16
1.28736045101106,123.946232562594,0.733416597827648,0.932163752044106,3.71245739392789,0.218276825246401,-0.131815042817189,0.239536534627841,2.72112793794643,0.987524568506068,-2.80051579861514,17,17
0.332345252047617,121.043066975195,1.02090214923335,4.42983756164417,0.260477873276359,0.16430913419649,-0.14035550855496,0.394772063121491,2.31154799683868,1.02321375359657,-2.71861525238104,18,18
0.917025529379265,107.266975437931,1.13949580222058,0.266719090754716,3.19761639584064,0.279693785522133,-0.142992810820734,0.212067817802017,0.657665695414365,0.682932934591239,-1.36638330007748,19,19
2.63126327816457,115.086383578309,0.501581860560303,2.08583545548835,1.1426418450234,0.100336615011096,-0.144682167221482,0.20249892010208,1.07238788881827,1.11726443574988,-2.51509497316244,20,20
2.94635128145598,263.734284457343,0.732595386976997,5.65521253849864,0.446363087293885,0.236035072689876,-0.141329962115812,0.527020564241393,2.18528098840788,1.2317942707523,-1.29841728939209,21,21
0.757955145324788,201.223123435804,1.00203705246405,1.42808638511629,0.342082515559305,0.114655454160646,-0.144202767993906,0.606584533631394,0.389234211617091,1.18938556229836,-2.01073209320117,22,22
0.523514819803996,99.7412508268026,0.455498296843531,0.686191234335008,0.321598898057733,0.233785436253063,-0.142359224975575,0.628376149490941,0.595898586581853,0.962989872820539,-2.43871512188731,23,23
0.490896314618476,276.29046829266,0.979095661602914,0.232258285701606,1.00716560252481,0.304841510563158,-0.14978072736129,0.205676022364642,1.13363529119574,1.27044899144026,-2.63794484333678,24,24
0.938185257280024,142.308335195004,0.933025315683335,6.27219572622651,0.689807814716124,0.0751208913596347,-0.137348656563787,0.405496128216619,1.5493901049415,1.42861057816428,-2.79008151809297,25,25
2.05441958911498,191.275200651318,0.431710926451099,5.88799672136866,3.99310536277144,0.495369576162659,-0.143361278199474,0.328983833720849,1.06438137424994,1.16628135345587,-1.93364765854009,26,26
0.827269961649539,178.141858363466,0.803184090540744,3.96665669069339,0.66372365690839,0.485792204396799,-0.146285976823885,0.340459424498549,2.42826612430751,1.22368892008382,-1.02018323809995,27,27
1.38005082890548,169.562383553071,1.01008342871442,2.98190385079151,1.97809373381571,0.0692290396671742,-0.148489988213289,0.232399072801345,1.92064709596618,1.34199293558948,-2.23177385701953,28,28
2.55886770317467,249.990211539145,0.465081350818897,0.272915803383287,2.23015591482379,0.050801407078281,-0.138236175789769,0.513801150166255,1.10800928325953,1.20216933968825,-1.57047954469065,29,29
2.24222319276165,156.541854786337,0.888315499722958,4.03204652272028,2.27838548397148,0.402377791848034,-0.147252411096978,0.401395486402325,0.747300373938282,0.996970302582813,-2.94608549689098,30,30
3.29998561756071,195.090081407048,0.487115086006622,4.83034486324895,1.35712656103214,0.257807860157452,-0.13211811106229,0.433905815038597,0.345017147706121,1.29917720316538,-2.69848799182024,31,31
3.01232350185011,158.313030429999,0.634740495886654,0.613381890572957,0.817376216067969,0.0627970316559076,-0.14772526451662,0.390820888229646,2.56660603991606,0.772680394253804,-2.61540935187756,32,32
0.30909214933474,246.654246932885,0.40524140000809,1.35057218922332,0.859012992880067,0.420937949626707,-0.139322851810139,0.294272062579112,0.917266338438765,0.874698014651676,-2.88880814956501,33,33
0.379932541326102,138.653931991546,0.633142123706639,2.62066693652787,1.65707246302011,0.26579227520898,-0.132924949850654,0.530767454624292,0.614851225708101,0.933527669955782,-2.76027133496245,34,34
0.269152198337377,287.262451594637,0.665966016594321,0.102067138868132,0.934587699383463,0.240787030447274,-0.132826809099604,0.557666315629322,0.811765079563837,0.741009304789676,-2.82529312504533,35,35
0.683765082140997,156.299726572237,0.649593309216822,4.62540986349397,0.707404612617535,0.0263099043956026,-0.148217118822969,0.233841714190785,0.881566880227753,0.65827939347576,-1.48387193368981,36,36
3.24032646026415,93.0965511819231,0.952434592531063,1.02181059964265,0.873780672486414,0.161243784834631,-0.147565202866254,0.479496558978572,0.546597200482942,0.897973909664947,-2.1795548138752,37,37
1.76338314959929,225.785456672718,0.989436165462248,0.2918052440969,1.71984236561238,0.415181735960767,-0.132632386282242,0.415531220298726,2.94131491364458,0.866809470956446,-2.9992880206982,38,38
0.506468028462891,224.199627188675,0.704030979226033,3.33016857407864,1.79990668001415,0.337652986938134,-0.149293061817957,0.63521232391533,2.73755198044141,0.770695965716714,-2.25138475993881,39,39
0.724592893940222,151.835816162056,0.620242858074295,6.86467425317908,2.14461499166639,0.0391210730485618,-0.141385171525879,0.519632690809376,1.19014881544997,0.656919927420041,-1.5071773178759,40,40
2.33345652164628,273.934635120444,1.18598460001095,0.124242890898315,0.409373247545191,0.311504180815071,-0.141680735378914,0.362839458053641,2.46369516117999,1.31366603534529,-2.03709744635659,41,41
1.45442022330033,129.901024933788,0.471255184990975,0.362249449495376,2.79479545689407,0.0765579944169149,-0.135980161263181,0.397234294608352,0.558975444581724,1.05160690939707,-1.7962584861593,42,42
2.48566556712367,151.055116025324,0.579594238515322,0.90175357214046,0.439481161918276,0.372588182074949,-0.14367343523365,0.569106888567912,0.372241594963311,0.698744046153384,-2.07160847449753,43,43
1.05970289624786,243.754442711186,0.419710671297895,0.171656531824954,3.07691792921228,0.0827093649050221,-0.136065510005574,0.41850498607615,1.0179675669267,0.905234418246847,-1.15531391032661,44,44
0.329327501781701,136.894439070136,1.1120867566159,0.19987892616591,0.7064640249581,0.176954280881211,-0.134669474392276,0.308457529685984,2.80012584193741,0.732607926824377,-1.43661250675408,45,45
2.29397571119976,160.902932577941,0.9185248607692,0.171027279140063,1.53175683202877,0.116001344712451,-0.130996534310514,0.27681294497801,1.62767481324173,1.01031162978136,-2.71340206443565,46,46
